dataset,processed_input,reference,max_new_tokens,stop_sequence,extraction_method,evaluation_metric,id
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was inflexible.
Options:
A. Elena
B. Amy
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_123
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Megan sentenced Jennifer to probation for stealing from the grocery store, _ obeys the laws that are written.
Options:
A. Megan
B. Jennifer
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_124
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Laura never feared anything like Erin because _ didn't have a very strong and very powerful mind.
Options:
A. Laura
B. Erin
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_125
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The skateboard got broken under the weight of the fat boy and his luggage. The _ is light.
Options:
A. skateboard
B. weight
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_126
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
She chose the black car over the green car, because the _ has more brighter color.
Options:
A. black car
B. green car
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_127
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil told Lawrence that he was training to be a race car driver.  _ was worried about him.
Options:
A. Neil
B. Lawrence
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_128
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The landlord said she had violated her lease by allowing a dog into the apartment. She said that the dog did not violate the _ at all.
Options:
A. apartment
B. lease
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_129
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The girl used the comb to try and brush her hair but the _ was too soft.
Options:
A. hair
B. comb
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_130
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
James wanted to write a list of what he can do for Christmas and he ended up using all the pages in the notepad. The _ is long.
Options:
A. list
B. page
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_131
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The home that my parents had when I was in school was a lot nicer than my house now because the _ was sophisticated.
Options:
A. home
B. house
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_132
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Rebecca slept in the hammock in the backyard while Tanya gardened because _ was tired.
Options:
A. Rebecca
B. Tanya
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_133
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When Derrick told Christopher about quitting school to provide for their family, _ started panicking.
Options:
A. Derrick
B. Christopher
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_134
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Mark preferred his drinks in paper cups over styrofoam cups because the _ are strong.
Options:
A. styrofoam cups
B. paper cups
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_135
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Felicia wanted to be pampered by Emily, so _ went to the jewelry store and bought an expensive ring.
Options:
A. Felicia
B. Emily
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_136
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The courage of Ian was a lot stronger than Michael because _ had been through a lot in life.
Options:
A. Ian
B. Michael
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_137
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The man finally decided to become a guardian for the child at the orphanage because the _ was loving.
Options:
A. orphanage
B. guardian
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_138
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Playing basketball came easier for Cynthia than Jennifer but _ had more control of their body movements.
Options:
A. Cynthia
B. Jennifer
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_139
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Happiness was most important to Nick but money was most important to William. _ valued a good life.
Options:
A. Nick
B. William
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_140
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Benjamin thought Android was the superior phone system but Ian thought IOS was better. _ bought a new Note 9 from Verizon.
Options:
A. Benjamin
B. Ian
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_141
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Wanting to impress his boss, the man put the brandy away and served scotch instead because the _ was expensive.
Options:
A. Brandy
B. Scotch
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_142
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was bigger.
Options:
A. Nelson
B. Justin
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_143
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The apartment Brett rented was owned by Jason, so _ received the rent for the apartment each month.
Options:
A. Brett
B. Jason
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_144
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya recently finished filling out a job application but not Megan because _ is currently working.
Options:
A. Tanya
B. Megan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_145
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sarah was a much better surgeon than Maria so _ always got the harder cases.
Options:
A. Sarah
B. Maria
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_146
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The library always had more books than computers, most likely because the _ are bigger.
Options:
A. books
B. computers
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_147
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The doctor felt more sympathy for Aaron than Ryan because _ had a curable illness and great insurance.
Options:
A. Aaron
B. Ryan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_148
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Donald's understanding of math isn't as good as Joseph's, so _ is more likely a professor.
Options:
A. Donald
B. Joseph
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_149
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The computer of Victoria ran slower than that of Carrie because _ downloaded less files.
Options:
A. Victoria
B. Carrie
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_150
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The anger showed on _ 's face.
Options:
A. Randy
B. Nick
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_151
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The team won a trophy instead of a plaque as a result of hard times as the _ was cheap to make.
Options:
A. trophy
B. plaque
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_152
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Cynthia had to pee after one large coffee but Betty did not as _ had a very small bladder.
Options:
A. Cynthia
B. Betty
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_153
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too massive.
Options:
A. leaves
B. books
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_154
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Robert was simply not as stoic as Joel , as _ tended to handle things gracefully.
Options:
A. Robert
B. Joel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_155
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The salesman would only feature nice things in the house like the pool but not the wiring because the _ was fine.
Options:
A. pool
B. wiring
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_156
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The history of the village is more intriguing than the history of the city because the _ is very new.
Options:
A. village
B. city
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_157
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Felicia was given a leather belt from Betty to clean it, because _ knows how to do it.
Options:
A. Felicia
B. Betty
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_158
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Betty made the choice to reduce Samantha's salary after _ started cutting back on efficiency.
Options:
A. Betty
B. Samantha
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_159
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When it came to taking care of elderly people, Adam was suited for the job more than Brian because _ lived with younger people longer.
Options:
A. Adam
B. Brian
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_160
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I was told my eyes are failing so I need to get glasses or contacts. I don't think I'll get the contacts since the _ seem less comfortable.
Options:
A. glasses
B. contacts
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_161
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The woman moved the urn in front of the vase on the shelf because the _ was attractive.
Options:
A. urn
B. vase
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_162
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Because Megan wanted to be a welder and Patricia wanted to be a engineer, _ went to trade school instead of university.
Options:
A. Megan
B. Patricia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_163
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick really liked working in Human Resources and William wanted to work at the same company, and _ subsequently offered a position.
Options:
A. Derrick
B. William
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_164
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Patricia bought a plant for Natalie to put in her garden, so _ sent a thank you card.
Options:
A. Patricia
B. Natalie
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_165
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The cake got burnt under the heat applied to it. It appears the _ is too small.
Options:
A. cake
B. heat
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_166
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jeffrey asked Hunter when was the date set for the wedding because _ was his best man.
Options:
A. Jeffrey
B. Hunter
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_167
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Erin was sick of the pests like Amy always cutting out their internet, so _ decided to lay low.
Options:
A. Erin
B. Amy
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_168
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Erin read a book to Monica because _ was old enough to be able to read.
Options:
A. Erin
B. Monica
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_169
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil used a chainsaw to cut down the tree instead of a regular saw like William, because _ believed in modern equipment.
Options:
A. Neil
B. William
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_170
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Donald was chosen to be a model while Dennis was passed over, because _ was exceptionally tall.
Options:
A. Donald
B. Dennis
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_171
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The musician liked playing at the auditorium more than at the park because he sounded louder at the _ .
Options:
A. auditorium
B. park
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_172
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
John could not buy anything from the store than night and he went to the kiosk to buy some things because the _ is opened.
Options:
A. store
B. kiosk
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_173
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The fisherman wanted to put the rock in the pond but the _ was too small.
Options:
A. pond
B. rock
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_174
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha's main artistic medium was paint, while Patricia preferred to work with clay, since _ was trained as a sculptor.
Options:
A. Samantha
B. Patricia
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_175
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
the region was too crowded for our comfortable stay for all the people sent there , the _ were too small..
Options:
A. region
B. people
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_176
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Nick struggled with unresolved trauma that Ian couldn't understand, since _ had frequently experienced childhood abuse.
Options:
A. Nick
B. Ian
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_177
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The girl put her money in the bag instead of her pocket although the bully would look in the _ .
Options:
A. pocket
B. bag
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_178
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It was easy for Amy but not Rachel to create a meal because _ had taken woodshop in school.
Options:
A. Amy
B. Rachel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_179
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brian always tried to find ways to be productive at work unlike Kenneth, because _ was a hard worker.
Options:
A. Brian
B. Kenneth
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_180
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jill was on a budget so she only bought a new dress for the ceremony and wore an old hat. She figured the _ would be more noticeable.
Options:
A. dress
B. hat
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_181
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At Jan's home, she dusted the dresser more frequently than the fan, because the _ was more difficult to reach.
Options:
A. fan
B. dresser
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_182
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil cut trees down into lumber every year unlike Logan because _ lives in the city.
Options:
A. Neil
B. Logan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_183
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
He had enough time between classes to go to a cafe or to the library. He went to the _ because his paper was due soon.
Options:
A. cafe
B. library
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_184
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Laura brought extensions to Monica at the salon, so that _ could treat their dreads professionally.
Options:
A. Laura
B. Monica
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_185
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The president had their speech at the auditorium rather than the park because the _ was smaller.
Options:
A. auditorium
B. park
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_186
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Angela thought that Elena talked too slowly, and _ had a hard time being understood when they spoke.
Options:
A. Angela
B. Elena
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_187
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Logan reads a lot, while Donald almost never picks up a book because _ is a student.
Options:
A. Logan
B. Donald
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_188
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
John cannot touch the cup as it was just brought out of the refrigerator. He wanted some air to blow around it. The _ is very warm.
Options:
A. cup
B. air
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_189
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jay could comfort sad people better instead of happy people because the _ people weren't realistic.
Options:
A. sad
B. happy
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_190
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Laura put fruit in their pie for Lindsey to eat, and _ ate half the pie after that one was done baking.
Options:
A. Laura
B. Lindsey
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_191
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The patient took calcium to fix his broken bone but the _ was too strong.
Options:
A. bone
B. calcium
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_192
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Lindsey was considered more masculine than Amy because every year _ went into the woods to French kiss deer.
Options:
A. Lindsey
B. Amy
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_193
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The wound responded quickly to the rubbing alcohol, but slowly to the ointment because the _ is more efficient.
Options:
A. rubbing alcohol
B. ointment
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_194
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Timmy bought a transporter for his cat so he could take him on the plane but the _ was too small.
Options:
A. transporter
B. plane
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_195
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Christine had really good grammar but Cynthia didn't have good grammar because _ studied math in college.
Options:
A. Christine
B. Cynthia
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_196
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ryan had to use a calculator on the test but Michael didn't because _ was very bad at math.
Options:
A. Ryan
B. Michael
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_197
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick greeted Craig at the event but he did not respond to him because _ is arrogant.
Options:
A. Derrick
B. Craig
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_198
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The TV that Samantha bought costs more than that of Carrie, because _ was rich.
Options:
A. Samantha
B. Carrie
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_199
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Nick did not like sauces made from tomato, only creamy sauces. Ryan knew this so he only made white sauce when _ came over.
Options:
A. Nick
B. Ryan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_200
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Justin went with Donald to the game because _ wanted to be the designated driver.
Options:
A. Justin
B. Donald
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_201
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The refrigerator was acting up again, so we called a technician to repair the part.  The _ was fine when he showed up.
Options:
A. refrigerator
B. part
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_202
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The maid took away a cozy blanket from Lawrence but not Nick because _ was very cold.
Options:
A. Lawrence
B. Nick
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_203
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brian's plants are showing a lot more growth than Logan's, because _ used better fertilizer.
Options:
A. Brian
B. Logan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_204
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Al got solar panels and a small generator installed at his house for electricity as the _ would be his main power supply.
Options:
A. panels
B. generator
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_205
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Maria mimicked everything that Christine did at work because _ was like a fan to her.
Options:
A. Maria
B. Christine
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_206
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Craig had never learned handwriting in school but Michael had learned beautiful script so, _ always typed all their correspondence.
Options:
A. Craig
B. Michael
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_207
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
She used vinegar to wipe down the cabinets hourly and a wood cleaner monthly.  The _ was overused.
Options:
A. vinegar
B. cleaner
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_208
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
James could not lift the bottle of water up to the table top because the _ is tall.
Options:
A. table
B. bottle
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_209
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the athlete.
Options:
A. Rachel
B. Megan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_210
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Victoria was eager to make the big sale to Sarah , as _ had the money that day.
Options:
A. Victoria
B. Sarah
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_211
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Felicia liked wearing glasses more than braces because she could take the _ off after two years.
Options:
A. glasses
B. braces
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_212
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brian taught Michael how to feed a rabbit greens because _ had rabbits as a kid.
Options:
A. Brian
B. Michael
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_213
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya loved pepperoni on their pizza and Katrina loved sausage, so when it had just pepperoni _ was not very happy.
Options:
A. Tanya
B. Katrina
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_214
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It seemed more likely that Brett would wear a fedora rather than Justin because _ was known to dress stylishly.
Options:
A. Brett
B. Justin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_215
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Victoria decided to adopt a Yorkie, but Elena wouldn't even consider it, because _ loved small dogs.
Options:
A. Victoria
B. Elena
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_216
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kayla was very civil when dealing with Emily so that _ would be accepted by her.
Options:
A. Kayla
B. Emily
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_217
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Elena liked lizards more than Rachel did, so _ was appalled to receive a pet gecko for her birthday.
Options:
A. Elena
B. Rachel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_218
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kyle wanted to write to Aaron every day, because _ enjoyed receiving letters from friends.
Options:
A. Kyle
B. Aaron
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_219
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Craig was a very selfish individual but Kenneth was very generous. _ had a lot of good friends.
Options:
A. Craig
B. Kenneth
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_220
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When gambling in Las Vegas, Christine usually bets less playing poker than Elena because _ is more cautious.
Options:
A. Christine
B. Elena
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_221
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Erin was eating more than Betty was eating for dinner because _ had skipped lunch.
Options:
A. Erin
B. Betty
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_222
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The class was going on a bus on a field trip to a local museum. The _ had to close at 4.
Options:
A. bus
B. museum
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_223
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Mark wanted to lose some weight by starting a diet and workout routine.  He focused mainly on the _ because he was lazy.
Options:
A. workout routine
B. diet
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_224
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Carrie kept written records of their expenses but not Laura because _ had a sharp memory.
Options:
A. Carrie
B. Laura
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_225
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The man looked at the sundial since a watch or clocktower was not at his disposal, having lost the _ .
Options:
A. watch
B. clocktower
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_226
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Rachel's date was shorter than she, so she wore her shoes rather than her boots, because the _ had low heels.
Options:
A. shoes
B. boots
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_227
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Victoria was eager to make the big sale to Sarah , as _ needed the money that day.
Options:
A. Victoria
B. Sarah
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_228
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The game of chess was easy to play for Angela but not Rebecca because _ had a analytical mind.
Options:
A. Angela
B. Rebecca
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_229
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The students were at their desks taking tests with pencils, they used the _ to hold the papers.
Options:
A. desks
B. pencils
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_230
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
William was a huge animal rights activist but Randy couldn't care less so _ hated leather.
Options:
A. William
B. Randy
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_231
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was louder in the _ .
Options:
A. kitchen
B. bedroom
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_232
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The room at the hotel cost more to stay in than the room at the inn because the _ was nastier.
Options:
A. hotel
B. inn
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_233
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joseph has an allergy to mangoes, but Nelson does not, so _ has to be very careful.
Options:
A. Joseph
B. Nelson
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_234
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The dress could use either velcro or a zipper to close, the _ would last longer.
Options:
A. velcro
B. zipper
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_235
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The doctor treated Natalie, but refused to see Tanya, because _ has an incredible insurance plan.
Options:
A. Natalie
B. Tanya
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_236
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The highlands were a lot colder than the beaches because the _ were lower down in elevation.
Options:
A. highlands
B. beaches
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_237
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
They disagreed over what dog to adopt as Mary wanted a yorkie while Maria wanted a labrador. _ loved small dogs.
Options:
A. Mary
B. Maria
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_238
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Harper wanted to wear a cowboy hat and a bolero tie to her party, but the _ didn't fit her head.
Options:
A. tie
B. hat
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_239
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Nelson always had the best friendships except with Neil since _ was always so polite.
Options:
A. Nelson
B. Neil
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_240
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
If you are trying to get rid of blood spots from clothes use cold water instead of hot water the _ releases the stain.
Options:
A. cold water
B. hot water
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_241
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At night, Jeffrey always stays up later than Hunter to watch TV because _ wakes up late.
Options:
A. Jeffrey
B. Hunter
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_242
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya looked for an escape route while Elena did not because _ liked to live in the moment.
Options:
A. Tanya
B. Elena
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_243
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Benjamin had less piercings than Jeffrey did so it was harder for _ to get a job.
Options:
A. Benjamin
B. Jeffrey
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_244
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The drink was rich in caffeine and low in sugar because the _ was suffice in keeping the drinker awake.
Options:
A. caffeine
B. sugar
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_245
