run_id,algorithm,query_index,query_id,chosen_model,actual_reward,optimal_reward,step_regret,cumulative_regret
0,random,1613,1189,qwen2.5-0.5b,0.46976307720509564,0.9842667159731162,0.5145036387680206,390.06003088018207
0,epsilon_greedy,1613,1189,qwen2.5-3b,0.441323871922518,0.9842667159731162,0.5429428440505982,311.3831932135947
0,random,1614,916,llama-3.2-1b,0.4872289123905308,0.9784512714803013,0.4912223590897705,390.5512532392719
0,epsilon_greedy,1614,916,qwen2.5-3b,0.9755239086523978,0.9784512714803013,0.0029273628279035124,311.3861205764226
0,random,1615,1073,gemma-3-1b,0.44115326634117336,0.9791775861396326,0.5380243197984592,391.0892775590703
0,epsilon_greedy,1615,1073,qwen2.5-3b,0.4519784259995741,0.9791775861396326,0.5271991601400585,311.91331973656264
0,random,1616,1954,qwen2.5-1.5b,0.9652014078289832,0.97176834296875,0.006566935139766805,391.0958444942101
0,epsilon_greedy,1616,1954,qwen2.5-3b,0.9375601940518548,0.97176834296875,0.034208148916895276,311.94752788547953
0,random,1617,1992,llama-3.2-3b,0.4768072727298359,0.9482014896554961,0.4713942169256602,391.56723871113576
0,epsilon_greedy,1617,1992,qwen2.5-3b,0.4487408150881469,0.9482014896554961,0.4994606745673492,312.4469885600469
0,random,1618,1553,phi-4-14b,0.8559490101709396,0.9429562391590567,0.08700722898811708,391.6542459401239
0,epsilon_greedy,1618,1553,qwen2.5-3b,0.9381557307996072,0.9429562391590567,0.004800508359449451,312.45178906840636
0,random,1619,31,qwen2.5-14b,0.9418980618162546,0.9854752295348067,0.043577167718552134,391.6978231078424
0,epsilon_greedy,1619,31,qwen2.5-3b,0.9621432551342759,0.9854752295348067,0.02333197440053081,312.4751210428069
0,random,1620,1554,gemma-3-1b,0.40631827578500085,0.9417077218326065,0.5353894460476056,392.23321255389004
0,epsilon_greedy,1620,1554,qwen2.5-3b,0.439488808878695,0.9417077218326065,0.5022189129539115,312.9773399557608
0,random,1621,554,llama-3.2-3b,0.9279766118545751,0.9764921686723234,0.04851555681774822,392.2817281107078
0,epsilon_greedy,1621,554,qwen2.5-3b,0.4245600641817782,0.9764921686723234,0.5519321044905452,313.52927206025134
0,random,1622,503,gemma-3-4b,0.9551456654387894,0.9853597130962924,0.030214047657503018,392.3119421583653
0,epsilon_greedy,1622,503,qwen2.5-3b,0.9816424780308584,0.9853597130962924,0.003717235065434088,313.5329892953168
0,random,1623,1550,mistral-7b,0.9370325184450126,0.9741876473865843,0.03715512894157169,392.34909728730685
0,epsilon_greedy,1623,1550,qwen2.5-3b,0.4410274081353067,0.9741876473865843,0.5331602392512775,314.06614953456807
0,random,1624,1113,phi-4-mini-4b,0.44163559557830473,0.9743079797068221,0.5326723841285175,392.88176967143534
0,epsilon_greedy,1624,1113,qwen2.5-3b,0.932531201624069,0.9743079797068221,0.04177677808275315,314.1079263126508
0,random,1625,1818,qwen2.5-0.5b,0.49984508906315345,0.9634858874891088,0.46364079842595535,393.3454104698613
0,epsilon_greedy,1625,1818,qwen2.5-3b,0.4403003180834055,0.9634858874891088,0.5231855694057033,314.63111188205653
0,random,1626,348,llama-3.1-8b,0.44782732708787315,0.9593686879406146,0.5115413608527415,393.8569518307141
0,epsilon_greedy,1626,348,qwen2.5-7b,0.40327582070284335,0.9593686879406146,0.5560928672377712,315.18720474929427
0,random,1627,1614,llama-3.2-3b,0.4570901931447379,0.9478349079187718,0.49074471477403386,394.3476965454881
0,epsilon_greedy,1627,1614,qwen2.5-3b,0.44779134075925864,0.9478349079187718,0.5000435671595131,315.6872483164538
0,random,1628,470,gemma-3-1b,0.4954897853558689,0.9855877923672808,0.4900980070114119,394.83779455249953
0,epsilon_greedy,1628,470,qwen2.5-3b,0.49179022119756916,0.9855877923672808,0.4937975711697116,316.1810458876235
0,random,1629,2125,qwen2.5-1.5b,0.49954770224090583,0.7200284877460094,0.22048078550510353,395.0582753380046
0,epsilon_greedy,1629,2125,qwen2.5-3b,0.6271176143913593,0.7200284877460094,0.09291087335465009,316.27395676097814
0,random,1630,2156,qwen2.5-3b,0.6582827870617546,0.6843356804724691,0.026052893410714484,395.0843282314153
0,epsilon_greedy,1630,2156,qwen2.5-3b,0.6582827870617546,0.6843356804724691,0.026052893410714484,316.3000096543889
0,random,1631,1302,yi-34b,0.08128054919645039,0.9607670510250621,0.8794865018286118,395.9638147332439
0,epsilon_greedy,1631,1302,qwen2.5-3b,0.9356497998351372,0.9607670510250621,0.025117251189924916,316.32512690557877
0,random,1632,1641,qwen2.5-14b,0.8521389042688008,0.9602573896485551,0.10811848537975433,396.0719332186237
0,epsilon_greedy,1632,1641,qwen2.5-3b,0.4386171415136511,0.9602573896485551,0.5216402481349041,316.8467671537137
0,random,1633,1521,gemma-3-27b,0.6608914775416855,0.9790420236516509,0.3181505461099654,396.3900837647337
0,epsilon_greedy,1633,1521,qwen2.5-3b,0.9362280973829745,0.9790420236516509,0.04281392626867642,316.88958107998235
0,random,1634,356,qwen2.5-1.5b,0.9604772441440954,0.9740529188105902,0.013575674666494786,396.40365943940014
0,epsilon_greedy,1634,356,qwen2.5-3b,0.948642720549323,0.9740529188105902,0.025410198261267225,316.91499127824363
0,random,1635,1214,qwen2.5-0.5b,0.46521286079970897,0.9524135601767323,0.4872006993770233,396.89086013877716
0,epsilon_greedy,1635,1214,qwen2.5-3b,0.9512819286668763,0.9524135601767323,0.001131631509855957,316.9161229097535
0,random,1636,42,qwen2.5-7b,0.4566649782745777,0.9391344829057967,0.482469504631219,397.3733296434084
0,epsilon_greedy,1636,42,qwen2.5-3b,0.4614647217788165,0.9391344829057967,0.47766976112698023,317.3937926708805
0,random,1637,1565,llama-3.2-3b,0.9556322080335918,0.9580388281335223,0.0024066200999304233,397.3757362635083
0,epsilon_greedy,1637,1565,qwen2.5-3b,0.9353621020093654,0.9580388281335223,0.022676726124156832,317.4164693970046
0,random,1638,1292,llama-3.2-1b,0.9793418202932408,0.9793418202932408,0.0,397.3757362635083
0,epsilon_greedy,1638,1292,qwen2.5-3b,0.9505503697387145,0.9793418202932408,0.028791450554526254,317.44526084755915
0,random,1639,485,gemma-3-27b,0.7531725432890457,0.9688286818679306,0.21565613857888488,397.5913924020872
0,epsilon_greedy,1639,485,qwen2.5-3b,0.46244532270711325,0.9688286818679306,0.5063833591608173,317.95164420672
0,random,1640,877,yi-34b,0.16673470633756032,0.964115674195259,0.7973809678576986,398.3887733699449
0,epsilon_greedy,1640,877,qwen2.5-3b,0.9175039765674957,0.964115674195259,0.04661169762776329,317.99825590434773
0,random,1641,2230,yi-34b,0.5691797170703373,0.9056574542888673,0.33647773721853,398.72525110716344
0,epsilon_greedy,1641,2230,qwen2.5-3b,0.8181256305029017,0.9056574542888673,0.08753182378596569,318.0857877281337
0,random,1642,2190,llama-3.2-3b,0.6650728419297238,0.7554922854910178,0.09041944356129394,398.81567055072475
0,epsilon_greedy,1642,2190,qwen2.5-3b,0.7147799716962835,0.7554922854910178,0.04071231379473428,318.12650004192847
0,random,1643,1775,gemma-3-1b,0.4079350627107265,0.9779337227685658,0.5699986600578393,399.38566921078257
0,epsilon_greedy,1643,1775,qwen2.5-3b,0.44087034347414766,0.9779337227685658,0.5370633792944182,318.6635634212229
0,random,1644,945,gemma-3-27b,0.759559447306982,0.9787761165740163,0.21921666926703431,399.6048858800496
0,epsilon_greedy,1644,945,qwen2.5-3b,0.9641667074065438,0.9787761165740163,0.014609409167472553,318.67817283039034
0,random,1645,635,gemma-3-1b,0.47986160247925086,0.9910937762734388,0.5112321737941878,400.11611805384376
0,epsilon_greedy,1645,635,qwen2.5-3b,0.966464764360056,0.9910937762734388,0.024629011913382737,318.7028018423037
0,random,1646,316,qwen2.5-1.5b,0.4691047474401585,0.9443986325208179,0.4752938850806594,400.59141193892447
0,epsilon_greedy,1646,316,qwen2.5-3b,0.45893700028466555,0.9443986325208179,0.48546163223615235,319.18826347453984
0,random,1647,392,phi-4-mini-4b,0.976371337939443,0.976371337939443,0.0,400.59141193892447
0,epsilon_greedy,1647,392,qwen2.5-3b,0.47494142642754733,0.976371337939443,0.5014299115118956,319.6896933860518
0,random,1648,1469,llama-3.2-1b,0.9710821539184674,0.9710821539184674,0.0,400.59141193892447
0,epsilon_greedy,1648,1469,qwen2.5-3b,0.4398748868444249,0.9710821539184674,0.5312072670740425,320.2209006531258
0,random,1649,244,llama-3.2-1b,0.9667627140158325,0.9667627140158325,0.0,400.59141193892447
0,epsilon_greedy,1649,244,qwen2.5-3b,0.9424545499094783,0.9667627140158325,0.02430816410635417,320.24520881723214
0,random,1650,797,llama-3.1-8b,0.48281008636113837,0.9849699996016673,0.502159913240529,401.093571852165
0,epsilon_greedy,1650,797,qwen2.5-3b,0.47688301321682675,0.9849699996016673,0.5080869863848405,320.753295803617
0,random,1651,2358,gemma-3-1b,0.6368949416283256,0.7560011428996583,0.11910620127133265,401.2126780534363
0,epsilon_greedy,1651,2358,qwen2.5-3b,0.7307858017703244,0.7560011428996583,0.02521534112933388,320.77851114474635
0,random,1652,1301,qwen2.5-0.5b,0.4485261775531909,0.9333833400655188,0.4848571625123279,401.6975352159486
0,epsilon_greedy,1652,1301,qwen2.5-3b,0.8992527790836897,0.9333833400655188,0.034130560981829094,320.81264170572814
0,random,1653,1836,llama-3.1-8b,0.9226659922125022,0.9762663096200701,0.05360031740756788,401.7511355333562
0,epsilon_greedy,1653,1836,qwen2.5-3b,0.4391403292623605,0.9762663096200701,0.5371259803577095,321.3497676860859
0,random,1654,818,qwen2.5-14b,0.8919219026186681,0.9907777597610523,0.09885585714238421,401.8499913904986
0,epsilon_greedy,1654,818,qwen2.5-3b,0.9851581058059334,0.9907777597610523,0.005619653955118875,321.355387340041
0,random,1655,1040,gemma-3-1b,0.4483560794711023,0.9487333688554151,0.5003772893843128,402.3503686798829
0,epsilon_greedy,1655,1040,qwen2.5-3b,0.9375170706434285,0.9487333688554151,0.011216298211986664,321.36660363825297
0,random,1656,312,gemma-3-27b,0.12962714911321954,0.9609168870092835,0.831289737896064,403.181658417779
0,epsilon_greedy,1656,312,qwen2.5-3b,0.9391825346103142,0.9609168870092835,0.02173435239896926,321.38833799065196
0,random,1657,1072,qwen2.5-3b,0.9446851581625629,0.9795329240788849,0.03484776591632199,403.2165061836953
0,epsilon_greedy,1657,1072,qwen2.5-7b,0.9214750944463519,0.9795329240788849,0.05805782963253303,321.44639582028447
0,random,1658,50,qwen2.5-1.5b,0.9720914550735403,0.9830964807442961,0.011005025670755786,403.22751120936607
0,epsilon_greedy,1658,50,qwen2.5-3b,0.9586586599724309,0.9830964807442961,0.024437820771865182,321.47083364105634
0,random,1659,981,llama-3.2-1b,0.48259988329346104,0.9820549880806813,0.4994551047872202,403.7269663141533
0,epsilon_greedy,1659,981,qwen2.5-3b,0.4565762594521413,0.9820549880806813,0.52547872862854,321.99631236968486
0,random,1660,1159,qwen2.5-0.5b,0.9675214266914132,0.9700573996658306,0.002535972974417433,403.7295022871277
0,epsilon_greedy,1660,1159,qwen2.5-3b,0.9518675033416353,0.9700573996658306,0.01818989632419532,322.01450226600906
0,random,1661,482,llama-3.2-1b,0.4763267277262341,0.969689131900169,0.49336240417393495,404.2228646913016
0,epsilon_greedy,1661,482,qwen2.5-3b,0.9508645212924123,0.969689131900169,0.018824610607756753,322.03332687661685
0,random,1662,539,qwen2.5-1.5b,0.4389110609013216,0.9445392417448197,0.5056281808434981,404.7284928721451
0,epsilon_greedy,1662,539,qwen2.5-3b,0.9162916735067181,0.9445392417448197,0.028247568238101595,322.06157444485495
0,random,1663,180,phi-4-14b,0.952183204010604,0.9942684724439453,0.04208526843334137,404.77057814057844
0,epsilon_greedy,1663,180,qwen2.5-3b,0.48677686798504843,0.9942684724439453,0.5074916044588969,322.56906604931385
0,random,1664,88,phi-4-14b,0.9739106181229342,0.9893013038423981,0.015390685719463892,404.7859688262979
0,epsilon_greedy,1664,88,qwen2.5-3b,0.4753672201607574,0.9893013038423981,0.5139340836816407,323.0830001329955
0,random,1665,874,phi-4-14b,0.896851487311449,0.9834822322402614,0.0866307449288124,404.8725995712267
0,epsilon_greedy,1665,874,qwen2.5-3b,0.9627058218985385,0.9834822322402614,0.02077641034172295,323.1037765433372
0,random,1666,1235,yi-34b,0.1902726517968596,0.9713515363993749,0.7810788846025153,405.65367845582927
0,epsilon_greedy,1666,1235,qwen2.5-3b,0.9418766141184436,0.9713515363993749,0.029474922280931293,323.1332514656181
0,random,1667,2166,llama-3.2-1b,0.6579925822908823,0.7680577733152993,0.11006519102441703,405.76374364685364
0,epsilon_greedy,1667,2166,qwen2.5-3b,0.6871970626998324,0.7680577733152993,0.08086071061546696,323.2141121762336
0,random,1668,2188,qwen2.5-1.5b,0.6892177607429992,0.7799248884811474,0.09070712773814815,405.85445077459184
0,epsilon_greedy,1668,2188,qwen2.5-3b,0.7586124200587059,0.7799248884811474,0.0213124684224415,323.23542464465606
0,random,1669,498,qwen2.5-0.5b,0.9986701646347154,0.9986701646347154,0.0,405.85445077459184
0,epsilon_greedy,1669,498,qwen2.5-3b,0.9943439879404705,0.9986701646347154,0.004326176694244843,323.2397508213503
0,random,1670,1623,phi-4-mini-4b,0.947262917999674,0.9637954544767016,0.01653253647702757,405.87098331106887
0,epsilon_greedy,1670,1623,qwen2.5-3b,0.9389377740003341,0.9637954544767016,0.024857680476367494,323.2646085018267
0,random,1671,320,llama-3.1-8b,0.9377616818737843,0.9722771169201501,0.03451543504636578,405.9054987461152
0,epsilon_greedy,1671,320,qwen2.5-3b,0.9524543518714494,0.9722771169201501,0.01982276504870062,323.28443126687534
0,random,1672,2083,llama-3.2-1b,0.7479229253464978,0.7995150274671194,0.0515921021206216,405.95709084823585
0,epsilon_greedy,1672,2083,qwen2.5-3b,0.7503348453035413,0.7995150274671194,0.04918018216357811,323.3336114490389
0,random,1673,1575,qwen2.5-1.5b,0.4601979579758478,0.978822824385621,0.5186248664097732,406.4757157146456
0,epsilon_greedy,1673,1575,qwen2.5-3b,0.4393670211952555,0.978822824385621,0.5394558031903655,323.8730672522293
0,random,1674,1243,qwen2.5-3b,0.4191193442810607,0.9505150221084095,0.5313956778273489,407.00711139247295
0,epsilon_greedy,1674,1243,qwen2.5-3b,0.4191193442810607,0.9505150221084095,0.5313956778273489,324.40446293005664
0,random,1675,341,phi-4-mini-4b,0.9915273270603481,0.9961039848631822,0.0045766578028341165,407.0116880502758
0,epsilon_greedy,1675,341,qwen2.5-3b,0.9862462227217321,0.9961039848631822,0.009857762141450066,324.4143206921981
0,random,1676,1100,yi-34b,0.20847606555384546,0.955585822242482,0.7471097566886366,407.7587978069644
0,epsilon_greedy,1676,1100,qwen2.5-3b,0.9305995769758771,0.955585822242482,0.024986245266604867,324.4393069374647
0,random,1677,2313,gemma-3-27b,0.6919383921017139,0.8198430497211866,0.12790465761947267,407.8867024645839
0,epsilon_greedy,1677,2313,qwen2.5-0.5b,0.6623753374422917,0.8198430497211866,0.1574677122788949,324.59677464974357
0,random,1678,2434,yi-34b,0.5544862767997115,0.7326186630443424,0.1781323862446309,408.0648348508285
0,epsilon_greedy,1678,2434,qwen2.5-3b,0.699212198882535,0.7326186630443424,0.03340646416180737,324.6301811139054
0,random,1679,2060,phi-4-14b,0.6353275535148117,0.7488422709226377,0.11351471740782593,408.17834956823634
0,epsilon_greedy,1679,2060,qwen2.5-3b,0.6661206641065589,0.7488422709226377,0.08272160681607876,324.7129027207215
0,random,1680,2326,llama-3.1-8b,0.6473866124812566,0.768148047150977,0.12076143466972034,408.29911100290605
0,epsilon_greedy,1680,2326,qwen2.5-7b,0.5949153130472,0.768148047150977,0.17323273410377693,324.88613545482525
0,random,1681,769,phi-4-mini-4b,0.9463396871444936,0.962391385246782,0.01605169810228846,408.3151627010084
0,epsilon_greedy,1681,769,qwen2.5-3b,0.46616398185468655,0.962391385246782,0.4962274033920955,325.38236285821733
0,random,1682,1238,qwen2.5-14b,0.798689802427057,0.9787304242228729,0.18004062179581592,408.4952033228042
0,epsilon_greedy,1682,1238,qwen2.5-3b,0.9411094997439283,0.9787304242228729,0.037620924478944606,325.4199837826963
0,random,1683,2240,qwen2.5-7b,0.6594542345983597,0.7084110177123839,0.04895678311402418,408.5441601059182
0,epsilon_greedy,1683,2240,qwen2.5-3b,0.6553284385748999,0.7084110177123839,0.05308257913748404,325.4730663618338
0,random,1684,2284,phi-4-14b,0.7006593511983086,0.8618296527495032,0.1611703015511946,408.7053304074694
0,epsilon_greedy,1684,2284,qwen2.5-3b,0.7684316699477993,0.8618296527495032,0.09339798280170386,325.5664643446355
0,random,1685,2421,llama-3.1-8b,0.7012906231218196,0.8214387491031607,0.12014812598134117,408.82547853345073
0,epsilon_greedy,1685,2421,qwen2.5-3b,0.7489151704439787,0.8214387491031607,0.07252357865918202,325.6389879232947
0,random,1686,1708,qwen2.5-14b,0.3925817051127421,0.480116369882944,0.08753466477020189,408.91301319822094
0,epsilon_greedy,1686,1708,qwen2.5-3b,0.4407541251008712,0.480116369882944,0.039362244782072786,325.67835016807675
0,random,1687,1495,gemma-3-1b,0.4403342634609016,0.946990739941969,0.5066564764810675,409.419669674702
0,epsilon_greedy,1687,1495,qwen2.5-3b,0.9236629640629433,0.946990739941969,0.02332777587902568,325.70167794395576
0,random,1688,1676,qwen2.5-3b,0.44048009918434516,0.9425353830694108,0.5020552838850656,409.92172495858705
0,epsilon_greedy,1688,1676,qwen2.5-3b,0.44048009918434516,0.9425353830694108,0.5020552838850656,326.2037332278408
0,random,1689,2387,gemma-3-4b,0.6825182357296466,0.7550669364732865,0.07254870074363984,409.9942736593307
0,epsilon_greedy,1689,2387,qwen2.5-3b,0.6684657308277304,0.7550669364732865,0.08660120564555607,326.2903344334864
0,random,1690,824,phi-4-mini-4b,0.9595818326447497,0.9595818326447497,0.0,409.9942736593307
0,epsilon_greedy,1690,824,qwen2.5-3b,0.9408702540408286,0.9595818326447497,0.018711578603921142,326.30904601209033
0,random,1691,651,qwen2.5-3b,0.92775087872918,0.9686195013703154,0.04086862264113533,410.03514228197184
0,epsilon_greedy,1691,651,qwen2.5-3b,0.92775087872918,0.9686195013703154,0.04086862264113533,326.3499146347314
0,random,1692,947,yi-34b,0.8497974392893207,0.9870226603815804,0.13722522109225965,410.1723675030641
0,epsilon_greedy,1692,947,qwen2.5-3b,0.4730657066824291,0.9870226603815804,0.5139569536991513,326.8638715884306
0,random,1693,2070,llama-3.2-3b,0.7804123045993181,0.8169141244663993,0.03650181986708123,410.2088693229312
0,epsilon_greedy,1693,2070,qwen2.5-3b,0.6800744235807448,0.8169141244663993,0.13683970088565456,327.00071128931626
0,random,1694,1668,mistral-7b,0.4307224485188601,0.9567558641495828,0.5260334156307227,410.7349027385619
0,epsilon_greedy,1694,1668,qwen2.5-3b,0.43260881032321097,0.9567558641495828,0.5241470538263718,327.5248583431426
0,random,1695,107,llama-3.2-1b,0.4831548316118259,0.9839480564620449,0.5007932248502189,411.2356959634121
0,epsilon_greedy,1695,107,qwen2.5-3b,0.9693708656511835,0.9839480564620449,0.014577190810861396,327.5394355339535
0,random,1696,584,gemma-3-27b,0.7756916846126711,0.9791968824327908,0.20350519782011967,411.43920116123223
0,epsilon_greedy,1696,584,qwen2.5-3b,0.4686956865995642,0.9791968824327908,0.5105011958332266,328.04993672978674
0,random,1697,2170,llama-3.2-3b,0.6349020644016584,0.7222002592429461,0.08729819484128765,411.52649935607354
0,epsilon_greedy,1697,2170,qwen2.5-3b,0.5827976897263202,0.7222002592429461,0.13940256951662588,328.18933929930336
0,random,1698,2449,gemma-3-4b,0.6124214985998797,0.7437057219250934,0.13128422332521372,411.65778357939877
0,epsilon_greedy,1698,2449,qwen2.5-3b,0.6258129661271918,0.7437057219250934,0.1178927557979016,328.3072320551012
0,random,1699,2041,llama-3.1-8b,0.6012789232178947,0.6838436260139205,0.08256470279602579,411.74034828219476
0,epsilon_greedy,1699,2041,qwen2.5-3b,0.633185159126071,0.6838436260139205,0.050658466887849474,328.3578905219891
0,random,1700,176,gemma-3-1b,0.9582685070251342,0.9631516100266875,0.004883103001553257,411.74523138519635
0,epsilon_greedy,1700,176,qwen2.5-3b,0.9631516100266875,0.9631516100266875,0.0,328.3578905219891
0,random,1701,1748,qwen2.5-3b,0.9360882544622341,0.9757012923837174,0.039613037921483296,411.7848444231178
0,epsilon_greedy,1701,1748,qwen2.5-3b,0.9360882544622341,0.9757012923837174,0.039613037921483296,328.39750355991055
0,random,1702,2446,phi-4-14b,0.4984140505211428,0.766757746254136,0.26834369573299316,412.0531881188508
0,epsilon_greedy,1702,2446,qwen2.5-3b,0.6777709447239193,0.766757746254136,0.08898680153021665,328.48649036144076
0,random,1703,1860,gemma-3-4b,0.9306521973556463,0.9805061408548377,0.04985394349919137,412.10304206234997
0,epsilon_greedy,1703,1860,qwen2.5-3b,0.9349498543020077,0.9805061408548377,0.04555628655282995,328.53204664799364
0,random,1704,2032,qwen2.5-0.5b,0.49933745623333664,0.721152988714878,0.22181553248154134,412.32485759483154
0,epsilon_greedy,1704,2032,qwen2.5-3b,0.669886626563308,0.721152988714878,0.05126636215156999,328.58331301014516
0,random,1705,609,llama-3.1-8b,0.9503830607365955,0.9831118138480515,0.032728753111455955,412.35758634794297
0,epsilon_greedy,1705,609,qwen2.5-3b,0.9831118138480515,0.9831118138480515,0.0,328.58331301014516
0,random,1706,1378,gemma-3-4b,0.38214401131423525,0.9753328066536998,0.5931887953394646,412.95077514328244
0,epsilon_greedy,1706,1378,qwen2.5-3b,0.9087980534625728,0.9753328066536998,0.066534753191127,328.6498477633363
0,random,1707,580,gemma-3-12b,0.9694804022215154,0.9912237166336113,0.02174331441209587,412.97251845769455
0,epsilon_greedy,1707,580,qwen2.5-3b,0.9854255554366396,0.9912237166336113,0.005798161196971741,328.6556459245333
0,random,1708,1785,llama-3.2-1b,0.9786596923194437,0.9786596923194437,0.0,412.97251845769455
0,epsilon_greedy,1708,1785,qwen2.5-14b,0.8492093564835583,0.9786596923194437,0.1294503358358854,328.7850962603692
0,random,1709,305,gemma-3-4b,0.9188894985821814,0.9744860018741587,0.055596503291977295,413.02811496098656
0,epsilon_greedy,1709,305,qwen2.5-3b,0.9436170386858342,0.9744860018741587,0.03086896318832444,328.8159652235575
0,random,1710,1586,llama-3.1-8b,0.4331901891393207,0.49977479763331767,0.06658460849399694,413.09469956948055
0,epsilon_greedy,1710,1586,qwen2.5-3b,0.45015405047139295,0.49977479763331767,0.049620747161924716,328.8655859707194
0,random,1711,733,gemma-3-12b,0.8632075748498523,0.9609569866072049,0.09774941175735252,413.1924489812379
0,epsilon_greedy,1711,733,qwen2.5-3b,0.4397615416989019,0.9609569866072049,0.5211954449083029,329.3867814156277
0,random,1712,1998,qwen2.5-14b,0.8548707229986765,0.9766829653740086,0.12181224237533206,413.3142612236132
0,epsilon_greedy,1712,1998,qwen2.5-3b,0.4321194843725139,0.9766829653740086,0.5445634810014947,329.93134489662924
0,random,1713,2348,gemma-3-12b,0.4748701996554195,0.6987052979845199,0.22383509832910037,413.5380963219423
0,epsilon_greedy,1713,2348,qwen2.5-3b,0.6236965839223634,0.6987052979845199,0.07500871406215648,330.00635361069135
0,random,1714,147,gemma-3-1b,0.4869056969307175,0.9903584989597374,0.5034528020290199,414.0415491239713
0,epsilon_greedy,1714,147,qwen2.5-3b,0.9866684404297869,0.9903584989597374,0.003690058529950524,330.0100436692213
0,random,1715,1675,qwen2.5-1.5b,0.46062447488554037,0.9291994991375636,0.46857502425202324,414.5101241482234
0,epsilon_greedy,1715,1675,qwen2.5-3b,0.4405438641759421,0.9291994991375636,0.4886556349616215,330.49869930418294
0,random,1716,2099,qwen2.5-0.5b,0.49960122783884325,0.6894089005448587,0.18980767270601545,414.69993182092935
0,epsilon_greedy,1716,2099,qwen2.5-3b,0.6271289782025808,0.6894089005448587,0.06227992234227786,330.5609792265252
0,random,1717,1123,gemma-3-1b,0.9347856019765837,0.9746424393271135,0.039856837350529806,414.7397886582799
0,epsilon_greedy,1717,1123,qwen2.5-1.5b,0.4429663461400278,0.9746424393271135,0.5316760931870856,331.0926553197123
0,random,1718,2278,phi-4-mini-4b,0.6577895237944924,0.7772878880140985,0.11949836421960613,414.85928702249953
0,epsilon_greedy,1718,2278,qwen2.5-3b,0.6196072382858987,0.7772878880140985,0.15768064972819984,331.2503359694405
0,random,1719,1306,yi-34b,0.747187127270341,0.9694099603821136,0.2222228331117726,415.0815098556113
0,epsilon_greedy,1719,1306,qwen2.5-3b,0.9417420112627465,0.9694099603821136,0.027667949119367097,331.2780039185599
0,random,1720,1611,llama-3.2-1b,0.4779258059094422,0.9551627969394588,0.4772369910300166,415.55874684664127
0,epsilon_greedy,1720,1611,qwen2.5-3b,0.44412195748507555,0.9551627969394588,0.5110408394543833,331.78904475801426
0,random,1721,724,qwen2.5-1.5b,0.9761315677963327,0.9888750811332608,0.012743513336928136,415.5714903599782
0,epsilon_greedy,1721,724,qwen2.5-3b,0.979255223495119,0.9888750811332608,0.009619857638141882,331.7986646156524
0,random,1722,1333,llama-3.2-3b,0.9426508074831677,0.9531411381853955,0.010490330702227824,415.58198069068044
0,epsilon_greedy,1722,1333,qwen2.5-3b,0.9531411381853955,0.9531411381853955,0.0,331.7986646156524
0,random,1723,1624,llama-3.2-3b,0.45149942500793583,0.918706831466412,0.46720740645847614,416.04918809713894
0,epsilon_greedy,1723,1624,qwen2.5-3b,0.4393652720157126,0.918706831466412,0.47934155945069934,332.2780061751031
0,random,1724,67,gemma-3-27b,0.2635517504868836,0.9124338835199519,0.6488821330330683,416.698070230172
0,epsilon_greedy,1724,67,qwen2.5-3b,0.4573311287555211,0.9124338835199519,0.4551027547644308,332.7331089298675
0,random,1725,97,yi-34b,0.4092726144100339,0.9877083856968298,0.578435771286796,417.2765060014588
0,epsilon_greedy,1725,97,qwen2.5-3b,0.9877083856968298,0.9877083856968298,0.0,332.7331089298675
0,random,1726,991,gemma-3-12b,0.9747711730330892,0.9999921580679074,0.025220985034818177,417.30172698649363
0,epsilon_greedy,1726,991,qwen2.5-3b,0.9781019422080064,0.9999921580679074,0.02189021585990103,332.7549991457274
0,random,1727,1735,phi-4-14b,0.8771392974292402,0.9775672634845659,0.10042796605532567,417.4021549525489
0,epsilon_greedy,1727,1735,qwen2.5-3b,0.9427591434251947,0.9775672634845659,0.03480812005937117,332.7898072657868
0,random,1728,819,yi-34b,0.05275549750122732,0.9402433731962587,0.8874878756950314,418.289642828244
0,epsilon_greedy,1728,819,qwen2.5-3b,0.9318699079039182,0.9402433731962587,0.00837346529234051,332.7981807310791
0,random,1729,576,yi-34b,0.07957656017758558,0.950682391389247,0.8711058312116615,419.16074865945563
0,epsilon_greedy,1729,576,qwen2.5-3b,0.9403066004554224,0.950682391389247,0.01037579093382468,332.80855652201296
0,random,1730,2439,gemma-3-4b,0.6214510834370418,0.7723316564019895,0.15088057296494772,419.31162923242056
0,epsilon_greedy,1730,2439,qwen2.5-3b,0.6710079867408433,0.7723316564019895,0.10132366966114625,332.9098801916741
0,random,1731,189,qwen2.5-0.5b,0.4745939107804787,0.9632978293177128,0.4887039185372341,419.80033315095784
0,epsilon_greedy,1731,189,qwen2.5-3b,0.433685586302927,0.9632978293177128,0.5296122430147858,333.4394924346889
0,random,1732,284,mistral-7b,0.9713535590148497,0.9924696168230476,0.02111605780819792,419.821449208766
0,epsilon_greedy,1732,284,qwen2.5-3b,0.9823137721555202,0.9924696168230476,0.010155844667527392,333.44964827935644
0,random,1733,326,phi-4-mini-4b,0.4647257525047063,0.9417797405905172,0.47705398808581084,420.2985031968518
0,epsilon_greedy,1733,326,qwen2.5-3b,0.4509224590572208,0.9417797405905172,0.4908572815332964,333.94050556088973
